municipality,barangay,year,season,seq_step,month,rain,temp,humid,ndvi,evi,ndwi,vv,vh,yield_mt_ha
City of Cabuyao,Butong,2021,Dry,1,1,108.6,25.1,81.75,0.37962408211312304,0.31498271868184835,-0.3165092534431209,-6.308007130812162,-13.296255673287009,5.6
City of Cabuyao,Butong,2021,Dry,2,2,91.9,25.17,80.92,0.5071060627889995,0.3633929328593447,-0.48514360128324946,-6.176771232766474,-12.806782686665464,5.6
City of Cabuyao,Butong,2021,Dry,3,3,63.2,26.72,78.69,-0.01918976567685604,-0.02462669089436531,0.010296603664755821,-6.646672377150177,-13.414792290459046,5.6
City of Cabuyao,Butong,2021,Dry,4,4,22.2,27.88,70.63,0.3711568961135894,0.33986933361643734,-0.37631443243188833,-6.6423210474416985,-13.22777463867824,5.6
City of Cabuyao,Butong,2021,Dry,5,5,79.8,28.81,75.02,0.39512335446070934,0.3089918602750016,-0.420082554566861,-6.883596183104174,-13.348743210218776,5.6
City of Cabuyao,Butong,2021,Dry,6,6,231.7,27.93,81.25,0.44507357145129867,0.4735021331897208,-0.3681757851281642,-6.204493569755885,-12.97904042582417,5.6
City of Cabuyao,Gulod,2021,Dry,1,1,108.6,25.44,81.79,0.49120535441567614,0.42076329453073,-0.4102718749184866,-6.993077091989872,-14.510380616376628,4.94
City of Cabuyao,Gulod,2021,Dry,2,2,91.9,25.52,80.96,0.5732896637610628,0.4450710888977098,-0.5195448967325305,-6.389700187186595,-13.470444269192512,4.94
City of Cabuyao,Gulod,2021,Dry,3,3,63.2,27.1,78.74,0.06379085034132004,0.2031640261411667,-0.011434253305196762,-7.521961353223213,-14.789433484142203,4.94
City of Cabuyao,Gulod,2021,Dry,4,4,22.2,28.26,70.7,0.4808540637772166,0.5087392676335183,-0.4408315095404773,-7.446476765522396,-14.472291839641516,4.94
City of Cabuyao,Gulod,2021,Dry,5,5,79.8,29.17,75.08,0.3687024160172902,0.2906441136991792,-0.4005603846267843,-8.06050826800027,-15.312579665860518,4.94
City of Cabuyao,Gulod,2021,Dry,6,6,231.7,28.29,81.32,0.3318891218633396,0.30353889454972643,-0.254965124529372,-7.570132423420439,-15.489517584018246,4.94
City of Cabuyao,Mamatid,2021,Dry,1,1,113.8,24.96,85.5,0.3696618992885707,0.2920115419921144,-0.3729369900629012,-3.6399815348464837,-12.27753243012667,4.73
City of Cabuyao,Mamatid,2021,Dry,2,2,76.6,25.07,84.67,0.4226775567746609,0.29489740266453063,-0.4474905947327398,-3.031695776466332,-11.749273966094494,4.73
City of Cabuyao,Mamatid,2021,Dry,3,3,76.3,26.55,83.52,,,,-3.8938484467054786,-12.451061309751665,4.73
City of Cabuyao,Mamatid,2021,Dry,4,4,16.6,27.85,74.46,0.19490040566713082,0.21519189484653978,-0.2844457191725572,-3.6742252679650775,-12.299635348811876,4.73
City of Cabuyao,Mamatid,2021,Dry,5,5,106.8,28.98,78.12,0.3409675139298017,0.2633881313484749,-0.3803449483795894,-4.056349620590954,-12.60044323324881,4.73
City of Cabuyao,Mamatid,2021,Dry,6,6,261.1,28.03,83.4,0.36508723507504226,0.3947508514135479,-0.34492568179784416,-3.3963145890783872,-12.10139298664354,4.73
City of Cabuyao,Marinig,2021,Dry,1,1,108.6,25.1,81.75,0.2553413745105989,0.23342059185648317,-0.22237796486625744,-5.931127499692761,-13.658238120936078,6.06
City of Cabuyao,Marinig,2021,Dry,2,2,91.9,25.17,80.92,0.5171046889446557,0.3745694847044287,-0.48052647551064465,-6.051309312217131,-13.10551754156542,6.06
City of Cabuyao,Marinig,2021,Dry,3,3,63.2,26.72,78.69,,,,-6.674326827644609,-13.814702121134763,6.06
City of Cabuyao,Marinig,2021,Dry,4,4,22.2,27.88,70.63,0.35615100718792453,0.33959052388343003,-0.3620560093681765,-6.403421916068458,-13.46310972806651,6.06
City of Cabuyao,Marinig,2021,Dry,5,5,79.8,28.81,75.02,0.35209662861184876,0.27027278154154033,-0.3848257060487077,-6.784334348785423,-13.937604411776277,6.06
City of Cabuyao,Marinig,2021,Dry,6,6,231.7,27.93,81.25,0.33702909567883554,0.3392137162790159,-0.28258234358463635,-6.427345823196528,-14.178663058878618,6.06
City of Cabuyao,Niugan,2021,Dry,1,1,108.6,25.4,81.79,0.6016798617631316,0.5391888169125526,-0.5140614837887607,-5.552358913088453,-13.921021475283899,4.77
City of Cabuyao,Niugan,2021,Dry,2,2,91.9,25.48,80.95,0.4894871356136253,0.3420255030042173,-0.4516840061243549,-5.039628483109992,-13.287104736941549,4.77
City of Cabuyao,Niugan,2021,Dry,3,3,63.2,27.03,78.73,,,,-6.5104244285117705,-14.90355358142662,4.77
City of Cabuyao,Niugan,2021,Dry,4,4,22.2,28.19,70.69,0.3722115126370383,0.3312975057077764,-0.3462232097445299,-6.511513571018093,-14.949380028998295,4.77
City of Cabuyao,Niugan,2021,Dry,5,5,79.8,29.11,75.08,0.3518810729453007,0.24776066695495036,-0.36239244957745526,-6.455931664791407,-15.134951002752496,4.77
City of Cabuyao,Niugan,2021,Dry,6,6,231.7,28.24,81.3,0.30891509975432063,0.362936565914368,-0.2511314866798262,-5.555725834392024,-14.291015212786903,4.77
City of Cabuyao,Pulo,2021,Dry,1,1,113.8,24.2,85.41,0.34048147794445577,0.28091187147220203,-0.3390961872350556,-3.597437445920588,-13.011592476637718,4.71
City of Cabuyao,Pulo,2021,Dry,2,2,76.6,24.31,84.6,0.39090915536682,0.29429926556339936,-0.39142768909080117,-2.862115830700816,-12.42958328853356,4.71
City of Cabuyao,Pulo,2021,Dry,3,3,76.3,25.8,83.45,-0.00029708451399093725,-0.0028404548926197954,0.011402946815866493,-3.9985263414212837,-13.437440774844458,4.71
City of Cabuyao,Pulo,2021,Dry,4,4,16.6,27.11,74.34,0.3019940449561543,0.2797832048026976,-0.2853969261370366,-3.8652352177588947,-13.457367666589862,4.71
City of Cabuyao,Pulo,2021,Dry,5,5,106.8,28.24,78.01,0.2760127497940796,0.21201675915090767,-0.31352389634313876,-4.231510928306928,-13.778274018255315,4.71
City of Cabuyao,Pulo,2021,Dry,6,6,261.1,27.27,83.31,0.3754088132794021,0.49426184866676315,-0.3069981658472183,-3.3715186229806378,-13.066287748110469,4.71
City of Cabuyao,Sala,2021,Dry,1,1,108.6,25.38,81.79,0.3902856392809942,0.30825594250730276,-0.33825581818068773,-6.289581773009327,-12.996127911284542,4.82
City of Cabuyao,Sala,2021,Dry,2,2,91.9,25.47,80.95,0.47400396744314643,0.3240605837495943,-0.4377023361410739,-5.5082176904595075,-12.477244736573486,4.82
City of Cabuyao,Sala,2021,Dry,3,3,63.2,27.02,78.73,0.06328329304233193,0.23909103590995073,-0.022704315604642034,-6.775621886417976,-13.56136773122587,4.82
City of Cabuyao,Sala,2021,Dry,4,4,22.2,28.18,70.69,0.34107384545468267,0.3618875664864117,-0.32238455638724123,-6.758281387319108,-13.478690511423295,4.82
City of Cabuyao,Sala,2021,Dry,5,5,79.8,29.1,75.07,0.339187403797748,0.22642585000244714,-0.35392275953633173,-6.930840810641202,-13.769193626091113,4.82
City of Cabuyao,Sala,2021,Dry,6,6,231.7,28.23,81.29,0.3827700740888264,0.47550430864581356,-0.30290738362001934,-6.226363951318521,-13.14289311163568,4.82
City of Cabuyao,San Isidro,2021,Dry,1,1,113.8,24.91,85.5,0.4607303690809683,0.38510526215518903,-0.43247114604431697,-5.2538439855779355,-13.082562237144897,4.97
City of Cabuyao,San Isidro,2021,Dry,2,2,76.6,25.01,84.67,0.5273378415825146,0.3856496986123356,-0.5059517955842578,-4.536364928740493,-12.314253487077973,4.97
City of Cabuyao,San Isidro,2021,Dry,3,3,76.3,26.5,83.51,0.0017391304718330503,0.002697400748729706,0.04101710394024849,-5.751932267306853,-13.219537333075449,4.97
City of Cabuyao,San Isidro,2021,Dry,4,4,16.6,27.81,74.45,0.5229620946383527,0.5226112997029415,-0.46112613476697334,-5.571621428459177,-13.05248104583231,4.97
City of Cabuyao,San Isidro,2021,Dry,5,5,106.8,28.94,78.11,0.3972573757646919,0.3067277552732869,-0.4168699530518618,-5.864392019026376,-13.31368376419526,4.97
City of Cabuyao,San Isidro,2021,Dry,6,6,261.1,27.97,83.39,0.43202050388919494,0.48031215261164895,-0.342033774032564,-5.372534774569647,-13.225079883975626,4.97
City of Cabuyao,Baclaran,2023,Wet,1,7,338.5,28.29,81.35,,,,-6.382564272363153,-12.420132920268085,4.59
City of Cabuyao,Baclaran,2023,Wet,2,8,96.5,28.45,80.36,0.4085738163963453,0.43457554242527235,-0.3381302746554803,-6.733267183991762,-12.311713083233876,4.59
City of Cabuyao,Baclaran,2023,Wet,3,9,344.9,27.99,83.33,0.5676875237670006,0.39201673596354303,-0.5339896093812917,-6.340719475853801,-11.498373621656842,4.59
City of Cabuyao,Baclaran,2023,Wet,4,10,169.9,27.9,81.92,0.47121717491298,0.3770502315329748,-0.4540962053140961,-5.801298055622266,-10.77554812834901,4.59
City of Cabuyao,Baclaran,2023,Wet,5,11,85.3,27.5,81.48,,,,-6.190807075594289,-11.429176300589091,4.59
City of Cabuyao,Baclaran,2023,Wet,6,12,38.3,26.99,82.51,,,,-6.504477998077042,-11.97814065310757,4.59
City of Cabuyao,Banaybanay,2023,Wet,1,7,302.7,27.67,85.02,0.42101132226452875,0.3470964729504684,-0.404250625670032,-5.73396446982189,-11.485143129348906,5.76
City of Cabuyao,Banaybanay,2023,Wet,2,8,76.7,28.25,80.13,0.30069780772504334,0.4110156161181393,-0.24162998344777087,-6.310650761603278,-11.929892977210512,5.76
City of Cabuyao,Banaybanay,2023,Wet,3,9,279.8,27.34,87.39,0.474327647418903,0.3103029262600797,-0.46214865203620414,-5.753227987809259,-11.363716203650794,5.76
City of Cabuyao,Banaybanay,2023,Wet,4,10,133.9,27.19,85.94,0.43511888880248833,0.3902183452019654,-0.40294564300737606,-5.320871094246847,-10.968720531008799,5.76
City of Cabuyao,Banaybanay,2023,Wet,5,11,85.4,27.07,82.5,,,,-5.714817149072157,-11.151200564184013,5.76
City of Cabuyao,Banaybanay,2023,Wet,6,12,51.6,26.75,82.33,0.38201265249933525,0.4398451862590654,-0.3376152281250272,-5.751867895021056,-11.455503107210586,5.76
City of Cabuyao,Bigaa,2023,Wet,1,7,338.5,27.94,81.31,0.5460603337164072,0.41326896526806806,-0.4938553809118819,-5.991194912995076,-12.322222129153342,4.72
City of Cabuyao,Bigaa,2023,Wet,2,8,96.5,28.09,80.29,0.42135735716183825,0.44862080067408444,-0.3446058987250083,-6.195283287257822,-12.433484948809916,4.72
City of Cabuyao,Bigaa,2023,Wet,3,9,344.9,27.63,83.28,0.6157166982485814,0.42812875840764664,-0.5507725269535011,-5.736907151123707,-11.90917742441295,4.72
City of Cabuyao,Bigaa,2023,Wet,4,10,169.9,27.55,81.88,0.41445001079500016,0.37347704877064236,-0.38063175286737866,-5.382524753265613,-11.384674672393885,4.72
City of Cabuyao,Bigaa,2023,Wet,5,11,85.3,27.14,81.44,,,,-5.801429785296428,-11.600558002570494,4.72
City of Cabuyao,Bigaa,2023,Wet,6,12,38.3,26.63,82.48,,,,-6.045630285913968,-11.89393360710503,4.72
City of Cabuyao,Butong,2023,Wet,1,7,338.5,27.94,81.31,0.45818253515744467,0.3463821227728356,-0.4383376265503578,-6.298117626572559,-12.137821983000888,4.95
City of Cabuyao,Butong,2023,Wet,2,8,96.5,28.09,80.29,0.3360451615257809,0.34181174969987144,-0.27484772420707376,-6.570482469917725,-12.099457104190801,4.95
City of Cabuyao,Butong,2023,Wet,3,9,344.9,27.63,83.28,0.5173069721938366,0.3597647481097554,-0.485491091470941,-6.12025392739533,-11.679856800677083,4.95
City of Cabuyao,Butong,2023,Wet,4,10,169.9,27.55,81.88,0.4273962170464238,0.3743271576294397,-0.3854420585115232,-5.719654329747087,-11.138660790717152,4.95
City of Cabuyao,Butong,2023,Wet,5,11,85.3,27.14,81.44,,,,-6.0986166370328805,-11.134620544117732,4.95
City of Cabuyao,Butong,2023,Wet,6,12,38.3,26.63,82.48,,,,-6.077764607335368,-11.323248235328958,4.95
City of Cabuyao,Gulod,2023,Wet,1,7,338.5,28.3,81.35,,,,-7.364087075260097,-13.613116146918296,4.56
City of Cabuyao,Gulod,2023,Wet,2,8,96.5,28.45,80.36,0.38787447188242213,0.4213122397597936,-0.286606437723896,-7.6366282124118445,-13.524307088510376,4.56
City of Cabuyao,Gulod,2023,Wet,3,9,344.9,27.99,83.33,0.5928393552386898,0.3971304538871518,-0.5300540921850666,-7.0806205649369955,-12.619811548837625,4.56
City of Cabuyao,Gulod,2023,Wet,4,10,169.9,27.91,81.92,0.4738142797922083,0.37687847970426663,-0.4392884411015593,-6.593246420315759,-12.042418299743396,4.56
City of Cabuyao,Gulod,2023,Wet,5,11,85.3,27.51,81.48,,,,-6.734722777689404,-12.063136082643364,4.56
City of Cabuyao,Gulod,2023,Wet,6,12,38.3,27.0,82.51,,,,-6.713030281574338,-12.405005584815974,4.56
City of Cabuyao,Mamatid,2023,Wet,1,7,302.7,27.72,85.03,0.380628857753746,0.18244165003056306,-0.3874144996731648,-4.85882778290596,-10.394708551088284,4.65
City of Cabuyao,Mamatid,2023,Wet,2,8,76.7,28.3,80.14,0.31474314295288547,0.36665066351703296,-0.2958528253519811,-5.267837700676504,-10.65802229151917,4.65
City of Cabuyao,Mamatid,2023,Wet,3,9,279.8,27.43,87.4,0.42202804403719046,0.296513513696112,-0.4489229892609319,-5.059506739227654,-10.462576533693856,4.65
City of Cabuyao,Mamatid,2023,Wet,4,10,133.9,27.26,85.95,0.38736685368334206,0.30414185378445086,-0.401538081149799,-4.581524956360937,-9.958936222366836,4.65
City of Cabuyao,Mamatid,2023,Wet,5,11,85.4,27.13,82.51,,,,-4.9503958112453335,-10.137446425317425,4.65
City of Cabuyao,Mamatid,2023,Wet,6,12,51.6,26.82,82.33,0.40316319181699695,0.42437320940161544,-0.3864841026252857,-4.959318148130575,-10.355754986355853,4.65
City of Cabuyao,Marinig,2023,Wet,1,7,338.5,27.94,81.31,0.486469257520965,0.3489416660791428,-0.44194346656877315,-6.672166283204016,-12.275836675094123,4.68
City of Cabuyao,Marinig,2023,Wet,2,8,96.5,28.09,80.29,0.3375840390577214,0.3611004490222709,-0.2575200795839258,-6.824007927777647,-12.234603982037546,4.68
City of Cabuyao,Marinig,2023,Wet,3,9,344.9,27.63,83.28,0.5029183618753543,0.3408921184154459,-0.46950805258139267,-6.639094255974664,-11.687403937445136,4.68
City of Cabuyao,Marinig,2023,Wet,4,10,169.9,27.55,81.88,0.42257903388941614,0.34755125713206814,-0.40543693244033474,-5.886484144594255,-10.837207765701837,4.68
City of Cabuyao,Marinig,2023,Wet,5,11,85.3,27.14,81.44,,,,-6.060498459261028,-10.914100198056804,4.68
City of Cabuyao,Marinig,2023,Wet,6,12,38.3,26.63,82.48,,,,-6.039296195700192,-11.213182267732336,4.68
City of Cabuyao,Niugan,2023,Wet,1,7,338.5,28.25,81.35,0.4901508058534104,0.38106726511419625,-0.43640556960412386,-6.636287838054423,-12.404525654531954,4.55
City of Cabuyao,Niugan,2023,Wet,2,8,96.5,28.39,80.35,0.3683457187471313,0.4720182736486543,-0.28858614887762585,-7.19361234456529,-12.79316359298483,4.55
City of Cabuyao,Niugan,2023,Wet,3,9,344.9,27.93,83.33,0.5090035290461624,0.35096533137766955,-0.4743897700166943,-6.3068698413557716,-11.800231618718074,4.55
City of Cabuyao,Niugan,2023,Wet,4,10,169.9,27.85,81.92,0.300560035922698,0.2829482969428812,-0.2814443165644609,-5.587131683452828,-11.27736805600046,4.55
City of Cabuyao,Niugan,2023,Wet,5,11,85.3,27.45,81.48,,,,-5.749957252315122,-11.272743425612308,4.55
City of Cabuyao,Niugan,2023,Wet,6,12,38.3,26.94,82.51,,,,-5.643404111262102,-11.417192139221706,4.55
City of Cabuyao,Pulo,2023,Wet,1,7,302.7,26.99,84.94,0.3767144485125185,-0.3411291389634686,-0.3648404013119118,-5.217750686751738,-10.786547282944062,2.81
City of Cabuyao,Pulo,2023,Wet,2,8,76.7,27.56,80.02,0.3674813651494964,0.5169915764126927,-0.2952818177537942,-5.745000853158637,-11.195654613513216,2.81
City of Cabuyao,Pulo,2023,Wet,3,9,279.8,26.67,87.32,0.4091316190228544,0.3492181613531269,-0.39882491972506023,-5.358584567220633,-10.811301888858727,2.81
City of Cabuyao,Pulo,2023,Wet,4,10,133.9,26.52,85.87,0.4558879518210632,0.45874242060980636,-0.4161400939365587,-4.912201547168529,-10.481519824724593,2.81
City of Cabuyao,Pulo,2023,Wet,5,11,85.4,26.39,82.43,,,,-5.34475544441196,-10.562258272569878,2.81
City of Cabuyao,Pulo,2023,Wet,6,12,51.6,26.06,82.26,0.35406966352004654,0.3202933339207901,-0.3513845020678598,-5.274742116748683,-10.77552767184541,2.81
City of Cabuyao,Sala,2023,Wet,1,7,338.5,28.23,81.35,0.4583964680795939,0.3108890536824435,-0.408563138562925,-5.932446046106832,-11.667653101184676,4.04
City of Cabuyao,Sala,2023,Wet,2,8,96.5,28.38,80.35,0.40660666966431985,0.5377471560751667,-0.3174939070572118,-6.411037917273068,-11.974063627741318,4.04
City of Cabuyao,Sala,2023,Wet,3,9,344.9,27.92,83.33,0.49296939433513853,0.3150900181971315,-0.44598502661257805,-5.9033787811874765,-11.517404556895052,4.04
City of Cabuyao,Sala,2023,Wet,4,10,169.9,27.84,81.92,0.3800766982860766,0.3424827240845635,-0.33141447980108324,-5.520423743251187,-11.158663798941458,4.04
City of Cabuyao,Sala,2023,Wet,5,11,85.3,27.42,81.47,,,,-5.882840797232215,-11.476653675274392,4.04
City of Cabuyao,Sala,2023,Wet,6,12,38.3,26.92,82.51,,,,-5.9626323916144734,-11.684379502592384,4.04
City of Cabuyao,San Isidro,2023,Wet,1,7,302.7,27.69,85.03,0.46071951611583806,0.40961132905280373,-0.4504318116468224,-5.777277258251473,-11.693783123585174,4.04
City of Cabuyao,San Isidro,2023,Wet,2,8,76.7,28.26,80.13,0.5188101867204211,0.6431413446142892,-0.40815088288385587,-6.2504162413866275,-11.846057334032006,4.04
City of Cabuyao,San Isidro,2023,Wet,3,9,279.8,27.37,87.39,0.536477483293424,0.3675546092367129,-0.515762582072742,-5.69632003889876,-11.193913787623345,4.04
City of Cabuyao,San Isidro,2023,Wet,4,10,133.9,27.22,85.94,0.5793397043913399,0.5072596980429281,-0.5207638568087337,-5.173092359690172,-10.92677535698368,4.04
City of Cabuyao,San Isidro,2023,Wet,5,11,85.4,27.09,82.5,,,,-5.559014192342447,-11.127713683672615,4.04
City of Cabuyao,San Isidro,2023,Wet,6,12,51.6,26.76,82.33,0.3364799054006784,0.3194140500375308,-0.3439411539804291,-5.662584628292558,-11.550152891133875,4.04
City of Cabuyao,Baclaran,2024,Dry,1,1,6.8,25.88,79.21,0.314955324179181,0.2408039498510607,-0.36630805169892744,-6.891681347527272,-12.478338689390217,4.81
City of Cabuyao,Baclaran,2024,Dry,2,2,10.2,26.2,79.12,0.5434473124621949,0.38710674551103713,-0.5231360453617696,-6.813501437537702,-11.994865129928575,4.81
City of Cabuyao,Baclaran,2024,Dry,3,3,25.7,26.73,79.8,0.4618827377157428,0.3374860191270075,-0.44896584296457537,-6.924870111591514,-11.943990196408695,4.81
City of Cabuyao,Baclaran,2024,Dry,4,4,12.0,28.76,77.19,0.4223032418465208,0.32437156962307473,-0.45326401303264424,-7.445562424493709,-12.656677297059758,4.81
City of Cabuyao,Baclaran,2024,Dry,5,5,252.1,29.33,78.62,,,,-7.254547098375538,-12.482260295686086,4.81
City of Cabuyao,Baclaran,2024,Dry,6,6,337.7,28.72,81.76,0.5004861431707317,0.4628824482040769,-0.4608776602658155,-6.747069027646678,-11.893755002492938,4.81
City of Cabuyao,Bigaa,2024,Dry,1,1,6.8,25.53,79.17,-0.054445210844278336,-0.0355551540851593,0.04223385825753212,-6.379655129848274,-12.209854595917431,4.7
City of Cabuyao,Bigaa,2024,Dry,2,2,10.2,25.84,79.08,0.5096169049715882,0.3734461780577237,-0.5041848254313417,-6.522267118171311,-12.410456091925145,4.7
City of Cabuyao,Bigaa,2024,Dry,3,3,25.7,26.37,79.74,0.43336057196666,0.32622763512990893,-0.4249049411768001,-6.671236041035345,-12.303445461345747,4.7
City of Cabuyao,Bigaa,2024,Dry,4,4,12.0,28.42,77.15,0.4392767258006964,0.32218149481761094,-0.473049456494887,-6.840763127212353,-12.790174884670094,4.7
City of Cabuyao,Bigaa,2024,Dry,5,5,252.1,28.97,78.57,,,,-6.755712314189891,-12.59962977761007,4.7
City of Cabuyao,Bigaa,2024,Dry,6,6,337.7,28.37,81.73,0.5249313141734375,0.5576139795929824,-0.4588212181736294,-6.073822035848403,-12.008314483533715,4.7
City of Cabuyao,Butong,2024,Dry,1,1,6.8,25.53,79.17,,,,-6.264601237189452,-11.542959967489857,6.0
City of Cabuyao,Butong,2024,Dry,2,2,10.2,25.84,79.08,0.5023935396524989,0.3862759754834374,-0.49341956273757637,-6.302333920269563,-11.616876785362555,6.0
City of Cabuyao,Butong,2024,Dry,3,3,25.7,26.37,79.74,0.4336959381926992,0.3318763311908311,-0.43352676757565006,-6.353954111597918,-11.40891774411864,6.0
City of Cabuyao,Butong,2024,Dry,4,4,12.0,28.42,77.15,0.42147096870121115,0.32186095053352815,-0.47001417325873607,-6.45912391414607,-11.847270836825514,6.0
City of Cabuyao,Butong,2024,Dry,5,5,252.1,28.97,78.57,,,,-6.617330487689076,-11.828576565610994,6.0
City of Cabuyao,Butong,2024,Dry,6,6,337.7,28.37,81.73,0.4628210131025812,0.48020494600654146,-0.3864646303700283,-6.200074707847291,-11.41454328603993,6.0
City of Cabuyao,Gulod,2024,Dry,1,1,6.8,25.88,79.21,0.4770514905318391,0.39165440114661365,-0.46978512929278843,-7.171931817389805,-12.676462796172407,4.36
City of Cabuyao,Gulod,2024,Dry,2,2,10.2,26.21,79.12,0.49519532799729055,0.36851403641917985,-0.4855028691895483,-7.378498423946742,-12.910236942824474,4.36
City of Cabuyao,Gulod,2024,Dry,3,3,25.7,26.74,79.8,0.41366873160281575,0.30968321222566136,-0.4177717446597784,-7.627305005666188,-12.839035412236008,4.36
City of Cabuyao,Gulod,2024,Dry,4,4,12.0,28.77,77.19,0.35248546005902026,0.2704168134993417,-0.4128466919526109,-7.990418209898485,-13.707659628444688,4.36
City of Cabuyao,Gulod,2024,Dry,5,5,252.1,29.34,78.62,,,,-8.281608913923192,-13.829322595031725,4.36
City of Cabuyao,Gulod,2024,Dry,6,6,337.7,28.73,81.76,0.46136300429853266,0.3749279704145883,-0.41470644741630247,-7.216074134169465,-12.970668443087776,4.36
City of Cabuyao,Mamatid,2024,Dry,1,1,8.3,26.02,76.24,0.4343637196623065,0.32996247757663133,-0.43622811913582277,-5.631278755476588,-10.686792818598136,2.06
City of Cabuyao,Mamatid,2024,Dry,2,2,14.0,26.54,75.13,0.37355732437377276,0.24349627989641665,-0.426353242298242,-5.6169352438104925,-10.68996857044709,2.06
City of Cabuyao,Mamatid,2024,Dry,3,3,30.1,27.18,75.36,0.32327512107789796,0.2138077786224491,-0.3646821884549984,-5.841459303129049,-10.667802295715347,2.06
City of Cabuyao,Mamatid,2024,Dry,4,4,31.7,29.47,71.9,0.31097188736409487,0.20131388732034805,-0.3777570392770196,-5.871925833365086,-10.969246212551536,2.06
City of Cabuyao,Mamatid,2024,Dry,5,5,246.1,29.62,76.52,,,,-5.814653605426036,-10.808447896887762,2.06
City of Cabuyao,Mamatid,2024,Dry,6,6,320.8,28.12,86.68,0.36575179007407776,0.3879331887251726,-0.37641662203598186,-5.420539178945169,-10.347500627868992,2.06
City of Cabuyao,Marinig,2024,Dry,1,1,6.8,25.53,79.17,0.4295339184499968,0.3570039814703451,-0.4180153884979138,-6.309567220489842,-11.41401825611112,4.87
City of Cabuyao,Marinig,2024,Dry,2,2,10.2,25.84,79.08,0.4425187506886722,0.32366485699466485,-0.45333509641415004,-6.589957521929082,-11.638386827520835,4.87
City of Cabuyao,Marinig,2024,Dry,3,3,25.7,26.37,79.74,0.39319570201196086,0.29581760720829203,-0.40788528505626614,-6.950933759337595,-11.654518047615735,4.87
City of Cabuyao,Marinig,2024,Dry,4,4,12.0,28.42,77.15,0.43037370775693057,0.33068234372926236,-0.4633184784820443,-6.864431967697753,-12.020007212377333,4.87
City of Cabuyao,Marinig,2024,Dry,5,5,252.1,28.97,78.57,,,,-6.98297196059246,-11.752288327221311,4.87
City of Cabuyao,Marinig,2024,Dry,6,6,337.7,28.37,81.73,0.44637249688799613,0.37359926451539816,-0.41820654791138023,-6.571828797506991,-11.629211508360262,4.87
City of Cabuyao,Baclaran,2024,Wet,1,7,445.0,27.78,83.77,0.3025107773929602,0.2939134471879231,-0.28127743706674047,-4.90265547432181,-13.593378684583344,4.06
City of Cabuyao,Baclaran,2024,Wet,2,8,275.9,28.2,83.02,0.38841577205127786,0.38730205597262257,-0.3321525300538976,-6.6106175938621154,-12.168051598117005,4.06
City of Cabuyao,Baclaran,2024,Wet,3,9,307.0,27.96,83.93,0.5141593535068506,0.3661801321962619,-0.48228655497007705,-6.5596974001596084,-12.079440816398835,4.06
City of Cabuyao,Baclaran,2024,Wet,4,10,308.7,27.86,82.52,0.5347706340650507,0.38643047391220914,-0.5078855114378672,-6.495188832898346,-11.453974485521673,4.06
City of Cabuyao,Baclaran,2024,Wet,5,11,62.4,27.84,81.69,0.418375752225677,0.3000367616131072,-0.4301784501744477,-6.680316249152118,-12.047941833048405,4.06
City of Cabuyao,Baclaran,2024,Wet,6,12,189.7,26.52,84.79,0.46706687544733627,0.34110953775631403,-0.4578594421277597,-5.602647249592059,-10.973600687845932,4.06
City of Cabuyao,Banaybanay,2024,Wet,1,7,431.0,27.06,88.63,0.03932601337631544,0.15813597540060678,0.0009527706230680151,-4.013714928522528,-13.436568866487503,4.12
City of Cabuyao,Banaybanay,2024,Wet,2,8,253.6,27.55,86.83,0.3952942946543345,0.36830121311506414,-0.3638113878813723,-5.67330901139756,-11.182391978488747,4.12
City of Cabuyao,Banaybanay,2024,Wet,3,9,309.2,27.35,86.8,0.4706869505829113,0.33285849657288136,-0.45061034173705744,-6.199405777469461,-11.682817512353477,4.12
City of Cabuyao,Banaybanay,2024,Wet,4,10,294.0,27.07,86.81,0.44768620746865473,0.33275694766485714,-0.44032824883561394,-5.69636226982181,-10.998211411281817,4.12
City of Cabuyao,Banaybanay,2024,Wet,5,11,81.3,27.53,82.26,0.43364540360615683,0.30203319421861463,-0.43037174685134727,-6.594984974273115,-11.998287046653521,4.12
City of Cabuyao,Banaybanay,2024,Wet,6,12,204.4,25.97,87.31,0.41455031567440953,0.2949300113750967,-0.3995427545574123,-5.281977159201534,-10.841521535284434,4.12
City of Cabuyao,Bigaa,2024,Wet,1,7,445.0,27.43,83.7,,,,-5.74967684902045,-13.246499624072893,3.83
City of Cabuyao,Bigaa,2024,Wet,2,8,275.9,27.86,82.99,0.45900634986566113,0.4036718167370682,-0.4001770346314182,-5.75411069345588,-11.78761673844163,3.83
City of Cabuyao,Bigaa,2024,Wet,3,9,307.0,27.6,83.88,0.6062492260707494,0.4240716845564776,-0.5433180391967606,-5.9446190063853175,-12.168954063375478,3.83
City of Cabuyao,Bigaa,2024,Wet,4,10,308.7,27.49,82.46,0.5803071313639625,0.4341903005622598,-0.533338204752352,-6.002562404805686,-11.722693839068468,3.83
City of Cabuyao,Bigaa,2024,Wet,5,11,62.4,27.47,81.65,0.49643611791855596,0.3692515428730364,-0.4826767004228013,-6.400002954280636,-12.413499258545881,3.83
City of Cabuyao,Bigaa,2024,Wet,6,12,189.7,26.18,84.76,0.5376266559541075,0.4210704469389057,-0.4838794864096381,-5.428300825999819,-11.402871249815252,3.83
